timestamp,id,clock,lanetwo_pt1,lanetwo_pt2,lanetwo_pt3,lanefour_pt1,lanefour_pt2,lanefour_pt3,hall_temp,hall_humidity,humidityunfiltered,mainfilteredhumidity,ventilation_temp,mainhall_humidity_failure,mainhall_temp_failure,glycol_in,glycol_out,mainaverage_glycol_in,mainaverage_glycol_out,glycol_setvalue,glycol_offset,glycol_offsethh,glycol_failure_in,glycol_failure_out,mainfilteredglycoloffset,pressure_cond,pressure_setvalue,pressure_failure,condfan_alarm_overload,mainpri_compr,mainpri_fan1,mainpri_fan2,mainpri_fan3,mainpri_fan4,mainfreeze_two,mainfreeze_four,mainmelt01,mainmelt02,mainecoon,mainecooff,mainfilter1,mainfilter2,mainfilter3,mainfilter4,mainfail,mainfail2,mainstopmanual,mainstartmanual,sms01,sms02,sms03,sms04,mainsms_disable,mainfanpv,mainflowpv,mainfourpv,maintwopv,mainlowpv,mainhighpv,mainoutput_fans,mainoutput_comprhigh,mainoutput_comprlow,mainfilterlfourout,mainfilterltwoout,mainlogsubstracted,maintemprung,mainenable_boost,mainfanlog,valve_two_valveout,valve_two_man_aut,valve_two_setvalue,valve_two_hmi_valveout,valve_two_overridevalue,valve_two_ecotemp,valve_four_valveout,valve_four_man_aut,valve_four_setvalue,valve_four_hmi_valveout,valve_four_overridevalue,valve_four_ecotemp,flowpump_pump_active,flowpump_freqout,flowpump_freqhmi,flowpump_runtime,flowpump_man_aut
2026-02-08 18:28:33+00:00,1336,2134,6.25,-4.198749542,-4.02875042,-4.513750076,-4.441249847,-4.083749771,3.75,106.25,106.25,0,7,True,False,-6.972372055,-7.690502167,0,0,-7.5,-0.188627243,0,False,False,0,8.244999885559082,7,False,False,True,80,60,40,20,False,False,False,False,False,False,0,0,0,0,False,False,False,False,False,False,False,False,False,8.243000030517578,0.706878662,-4.352544308,-4.112285614,-7.662376404,-7.662376404,9,78,0,0,0,70,268431295,False,0,3,True,-4.0,0,50,-4.5,48,True,-4.300000191,0,90,-4.5,True,20,100,119011,True
2026-02-08 18:38:39+00:00,1337,2134,6.25,-4.198749542,-4.018750191,-4.572500229,-4.46625042,-4.076250076,3.7124996185302734,106.25,106.25,0,6,True,False,-6.955497742,-7.709251404,0,0,-7.5,-0.231752396,0,False,False,0,8.168999671936035,7,False,False,True,80,60,40,20,False,False,False,False,False,False,0,0,0,0,False,False,False,False,False,False,False,False,False,8.182000160217285,0.7537555694580078,-4.368596077,-4.11135006,-7.728002548,-7.728002548,9,78,0,0,0,70,268431295,False,0,2,True,-4.0,0,50,-4.5,46,True,-4.300000191,0,90,-4.5,True,20,100,119011,True
2026-02-08 18:48:44+00:00,1338,2134,6.25,-4.199999809,-3.986249924,-4.558750153,-4.47124958,-4.09375,3.725000381469727,106.25,106.25,0,7,True,False,-7.146747589,-7.868627548,0,0,-7.5,-0.338626862,0,False,False,0,8.138999938964844,7,False,False,True,80,60,40,20,False,False,False,False,False,False,0,0,0,0,False,False,False,False,False,False,False,False,False,8.123000144958496,0.7012538909912109,-4.381251812,-4.10268116,-7.825502396,-7.825502396,9,78,0,0,0,70,268431295,False,0,3,True,-4.0,0,50,-4.5,45,True,-4.300000191,0,90,-4.5,True,20,100,119012,True
2026-02-08 18:58:50+00:00,1339,2134,6.25,-4.211250305,-3.976249695,-4.566249847,-4.5,-4.126250267,3.706249237060547,106.25,106.25,0,6,True,False,-7.184247971,-7.851753235,0,0,-7.5,-0.355503082,0,False,False,0,8.166999816894531,7,False,False,True,80,60,40,20,False,False,False,False,False,False,0,0,0,0,False,False,False,False,False,False,False,False,False,8.173000336,0.7050056457519531,-4.385057449,-4.09997654,-7.851753235,-7.851753235,9,65,0,0,0,70,268431295,False,0,3,True,-4.0,0,50,-4.5,44,True,-4.300000191,0,90,-4.5,True,20,100,119012,True
2026-02-08 19:08:55+00:00,1340,2134,6.25,-4.1875,-3.965000153,-4.616250038,-4.483750343,-4.106249809,3.725000381469727,106.25,106.25,0,7,True,False,-7.216123581,-7.855503082,0,0,-7.5,-0.366752625,0,False,False,0,8.050000190734863,7,False,False,True,80,60,40,20,False,False,False,False,False,False,0,0,0,0,False,False,False,False,False,False,False,False,False,8.065999984741211,0.6731281280517578,-4.399271488,-4.090976715,-7.915502548,-7.915502548,9,56,0,0,0,70,268431295,False,0,3,True,-4.0,0,50,-4.5,42,True,-4.300000191,0,90,-4.5,True,20,100,119012,True
2026-02-08 19:19:00+00:00,1341,2134,6.25,-4.21875,-3.940000534,-4.603750229,-4.511249542,-4.068750381,3.700000762939453,106.25,106.25,0,7,True,False,-7.227373123,-7.864877701,0,0,-7.5,-0.355503082,0,False,False,0,8.307999610900879,7,False,False,True,80,60,40,20,False,False,False,False,False,False,0,0,0,0,False,False,False,False,False,False,False,False,False,8.288999557495117,0.6356296539306641,-4.410030842,-4.08224678,-7.855503082,-7.855503082,9,56,0,0,0,70,268431295,False,0,3,True,-4.0,0,50,-4.5,41,True,-4.300000191,0,90,-4.5,True,20,100,119012,True
2026-02-08 19:29:06+00:00,1342,2134,6.25,-4.228750229,-3.95375061,-4.630000114,-4.511249542,-4.147500038,3.631250381469727,106.25,106.25,0,6,True,False,-7.246124268,-7.898628235,0,0,-7.5,-0.398628235,0,False,False,0,7.973999977111816,7,False,False,True,80,60,40,20,False,False,False,False,False,False,0,0,0,0,False,False,False,False,False,False,False,False,False,7.961999893188477,0.6393795013427734,-4.417664528,-4.075116158,-7.885503769,-7.885503769,9,53,0,0,0,45,268431295,False,0,4,True,-4.0,0,50,-4.5,39,True,-4.300000191,0,90,-4.5,True,20,100,119012,True
2026-02-08 19:39:11+00:00,1343,2134,6.25,-4.173749924,-3.918750763,-4.623749733,-4.513750076,-4.112500191,3.612499237060547,106.25,106.25,0,6,True,False,-7.030498505,-7.499250412,0,0,-7.5,-0.001125336,0,False,False,0,7.769000053405762,7,False,False,True,80,60,40,20,False,False,False,False,False,False,0,0,0,0,False,False,False,False,False,False,False,False,False,7.725999832,0.485626221,-4.421076298,-4.059288025,-7.553625107,-7.553625107,9,65,0,0,0,70,268431295,False,0,5,True,-4.0,0,50,-4.5,38,True,-4.300000191,0,90,-4.5,True,20,100,119012,True
2026-02-08 19:49:17+00:00,1344,2134,6.25,-4.186249733,-3.871250153,-4.654999733,-4.510000229,-4.12250042,3.612499237060547,106.25,106.25,0,6,True,False,-7.182373047,-7.806753159,0,0,-7.5,-0.31237793,0,False,False,0,7.873999596,7,False,False,True,80,60,40,20,False,False,False,False,False,False,0,0,0,0,False,False,False,False,False,False,False,False,False,7.873999596,0.6112537384033203,-4.428473949,-4.047756195,-7.806753159,-7.806753159,9,63,0,0,0,70,268431295,False,0,6,True,-4.0,0,50,-4.5,37,True,-4.300000191,0,90,-4.5,True,20,100,119013,True
2026-02-08 19:59:23+00:00,1345,2134,6.25,-4.199999809,-3.872499466,-4.630000114,-4.548749924,-4.116250038,3.450000762939453,106.25,106.25,0,6,True,False,-7.33612442,-7.932378769,0,0,-7.5,-0.400503159,0,False,False,0,8.239999771118164,7,False,False,True,80,60,40,20,False,False,False,False,False,False,0,0,0,0,False,False,False,False,False,False,False,False,False,8.258000373840332,0.6225051879882812,-4.434382915,-4.041327953,-7.962379456,-7.962379456,9,60,0,0,0,70,268431295,False,0,6,True,-4.0,0,50,-4.5,36,True,-4.300000191,0,90,-4.5,True,20,100,119013,True
2026-02-08 20:09:28+00:00,1346,2134,6.25,-4.186249733,-3.853750229,-4.667499542,-4.551250458,-4.100000381,3.4437503814697266,106.25,106.25,0,6,True,False,-7.214248657,-7.823627472,0,0,-7.5,-0.319877625,0,False,False,0,7.888999938964844,7,False,False,True,80,60,40,20,False,False,False,False,False,False,0,0,0,0,False,False,False,False,False,False,False,False,False,7.892999649047852,0.5793781280517578,-4.436990261,-4.034291267,-7.788002014,-7.788002014,9,59,0,0,0,70,268431295,False,0,7,True,-4.0,0,50,-4.5,35,True,-4.300000191,0,90,-4.5,True,20,100,119013,True
2026-02-08 20:19:34+00:00,1347,2134,6.25,-4.198749542,-3.840000153,-4.630000114,-4.539999962,-4.081250191,3.399999618530273,106.25,106.25,0,6,True,False,-7.131748199,-7.690502167,0,0,-7.5,-0.168001175,0,False,False,0,7.812999725341797,7,False,False,True,80,60,40,20,False,False,False,False,False,False,0,0,0,0,False,False,False,False,False,False,False,False,False,7.911999702453613,0.5400028228759766,-4.438744545,-4.026693344,-7.756126404,-7.756126404,9,61,0,0,0,45,268431295,False,0,7,True,-4.0,0,50,-4.5,34,True,-4.300000191,0,90,-4.5,True,20,100,119013,True
2026-02-08 20:29:39+00:00,1348,2134,6.25,-4.191249847,-3.853750229,-4.673749924,-4.548749924,-4.066249847,3.293750762939453,106.25,106.25,0,6,True,False,-7.034248352,-7.585500717,0,0,-7.5,-0.085500717,0,False,False,0,7.644000053405762,7,False,False,True,80,60,40,20,False,False,False,False,False,False,0,0,0,0,False,False,False,False,False,False,False,False,False,7.638999938964844,0.5362529754638672,-4.436527729,-4.022789955,-7.570501328,-7.570501328,9,63,0,0,0,70,268431295,False,0,8,True,-4.0,0,50,-4.5,33,True,-4.300000191,0,90,-4.5,True,20,100,119013,True
2026-02-08 20:39:44+00:00,1349,2134,6.25,-4.223750114,-3.806249619,-4.661250114,-4.558750153,-4.087499619,3.3187503814697266,106.25,106.25,0,6,True,False,-7.066122055,-7.711126328,0,0,-7.5,-0.237377167,0,False,False,0,7.644000053405762,7,False,False,True,80,60,40,20,False,False,False,False,False,False,0,0,0,0,False,False,False,False,False,False,False,False,False,7.557000160217285,0.5718784332275391,-4.432482243,-4.022076607,-7.602376938,-7.602376938,9,64,0,0,0,70,268431295,False,0,7,True,-4.0,0,50,-4.5,33,True,-4.300000191,0,90,-4.5,True,20,100,119013,True
2026-02-08 20:49:50+00:00,1350,2134,6.25,-4.212499619,-3.808750153,-4.662500381,-4.555000305,-4.074999809,3.2875003814697266,106.25,106.25,0,6,True,False,-7.229248047,-7.823627472,0,0,-7.5,-0.336751938,0,False,False,0,7.996000289916992,7,False,False,True,80,60,40,20,False,False,False,False,False,False,0,0,0,0,False,False,False,False,False,False,False,False,False,7.987000465393066,0.596252441,-4.427894115,-4.019862652,-7.872377396,-7.872377396,9,62,0,0,0,70,268431295,False,0,8,True,-4.0,0,50,-4.5,33,True,-4.300000191,0,90,-4.5,True,20,100,119014,True
2026-02-08 20:59:55+00:00,1351,2134,6.25,-4.217499733,-3.840000153,-4.681249619,-4.523750305,-4.052499771,3.293750762939453,106.25,106.25,0,6,True,False,-7.330499649,-7.975503922,0,0,-7.5,-0.477378845,0,False,False,0,7.977999687194824,7,False,False,True,80,60,40,20,False,False,False,False,False,False,0,0,0,0,False,False,False,False,False,False,False,False,False,8.043999671936035,0.6806297302246094,-4.427470684,-4.021221161,-8.022378922,-8.022378922,9,54,0,0,0,45,268431295,False,0,7,True,-4.0,0,50,-4.5,32,True,-4.300000191,0,90,-4.5,True,20,100,119014,True
2026-02-08 21:10:00+00:00,1352,2134,6.25,-4.217499733,-3.871250153,-4.706250191,-4.518750191,-4.020000458,3.3187503814697266,106.25,106.25,0,6,True,False,-7.135498047,-7.746751785,0,0,-7.5,-0.258001328,0,False,False,0,7.517999649047852,7,False,False,True,80,60,40,20,False,False,False,False,False,False,0,0,0,0,False,False,False,False,False,False,False,False,False,7.569999694824219,0.583129883,-4.422664165,-4.027783394,-7.76550293,-7.76550293,9,56,0,0,0,45,268431295,False,0,7,True,-4.0,0,50,-4.5,32,True,-4.300000191,0,90,-4.5,True,20,100,119014,True
2026-02-08 21:20:06+00:00,1353,2134,6.25,-4.234999657,-3.807500839,-4.704999924,-4.566249847,-3.986249924,3.331249237060547,106.25,106.25,0,6,True,False,-7.255498886,-7.885503769,0,0,-7.5,-0.396753311,0,False,False,0,7.76099968,7,False,False,True,80,60,40,20,False,False,False,False,False,False,0,0,0,0,False,False,False,False,False,False,False,False,False,7.758999824523926,0.6487541198730469,-4.41792345,-4.026676178,-7.904253006,-7.904253006,9,61,0,0,0,70,268431295,False,0,7,True,-4.0,0,50,-4.5,32,True,-4.300000191,0,90,-4.5,True,20,100,119014,True
2026-02-08 21:30:12+00:00,1354,2134,6.25,-4.260000229,-3.816249847,-4.704999924,-4.541250229,-4.011249542,3.337499618530273,106.25,106.25,0,6,True,False,-7.246124268,-7.825502396,0,0,-7.5,-0.37987709,0,False,False,0,7.803000450134277,7,False,False,True,80,60,40,20,False,False,False,False,False,False,0,0,0,0,False,False,False,False,False,False,False,False,False,7.779999732971191,0.5831279754638672,-4.406482697,-4.032575607,-7.799251556,-7.799251556,9,56,0,0,0,70,268431295,False,0,6,True,-4.0,0,50,-4.5,33,True,-4.300000191,0,90,-4.5,True,20,100,119014,True
2026-02-08 21:40:19+00:00,1355,2134,6.25,-4.237500191,-3.821250916,-4.686249733,-4.507499695,-4.0,3.212499618530273,106.25,106.25,0,6,True,False,-7.124248505,-7.683002472,0,0,-7.5,-0.183002472,0,False,False,0,7.265000343322754,7,False,False,True,80,60,40,20,False,False,False,False,False,False,0,0,0,0,False,False,False,False,False,False,False,False,False,7.282999992370605,0.5493793487548828,-4.407649994,-4.023138046,-7.686752319,-7.686752319,9,56,0,0,0,45,268431295,False,0,7,True,-4.0,0,50,-4.5,32,True,-4.300000191,0,90,-4.5,True,20,100,119014,True
2026-02-08 21:50:24+00:00,1356,2134,6.25,-4.241250038,-3.821250916,-4.704999924,-4.516249657,-3.998750687,3.2562503814697266,106.25,106.25,0,6,True,False,-7.199249268,-7.806753159,0,0,-7.5,-0.318002701,0,False,False,0,7.354000091552734,7,False,False,True,80,60,40,20,False,False,False,False,False,False,0,0,0,0,False,False,False,False,False,False,False,False,False,7.378999710083008,0.5850028991699219,-4.407177448,-4.02797699,-7.703626633,-7.703626633,9,52,0,0,0,45,268431295,False,0,6,True,-4.0,0,50,-4.5,31,True,-4.300000191,0,90,-4.5,True,20,100,119015,True
2026-02-08 22:00:30+00:00,1357,2134,6.25,-4.237500191,-3.801250458,-4.704999924,-4.515000343,-3.936250687,3.28125,106.25,106.25,0,6,True,False,-7.38299942,-8.009254456,0,0,-7.5,-0.522378922,0,False,False,0,7.836000442504883,7,False,False,True,80,60,40,20,False,False,False,False,False,False,0,0,0,0,False,False,False,False,False,False,False,False,False,7.831999778747559,0.6225032806396484,-4.399129391,-4.026045322,-7.975503922,-7.975503922,9,57,0,0,0,70,268431295,False,0,6,True,-4.0,0,50,-4.5,32,True,-4.300000191,0,90,-4.5,True,20,100,119015,True
2026-02-08 22:10:36+00:00,1358,2134,6.25,-4.261249542,-3.801250458,-4.680000305,-4.520000458,-3.962499619,3.212499618530273,106.25,106.25,0,6,True,False,-7.223623276,-7.795501709,0,0,-7.5,-0.306753159,0,False,False,0,7.626000404,7,False,False,True,80,60,40,20,False,False,False,False,False,False,0,0,0,0,False,False,False,False,False,False,False,False,False,7.630999565124512,0.583129883,-4.392145157,-4.033202171,-7.806753159,-7.806753159,9,60,0,0,0,70,268431295,False,0,5,True,-4.0,0,50,-4.5,32,True,-4.300000191,0,90,-4.5,True,20,100,119015,True
2026-02-08 22:20:42+00:00,1359,2134,6.25,-4.271249771,-3.798749924,-4.706250191,-4.491250038,-3.944999695,3.21875,106.25,106.25,0,6,True,False,-7.184247971,-7.758001328,0,0,-7.5,-0.276752472,0,False,False,0,7.321999549865723,7,False,False,True,80,60,40,20,False,False,False,False,False,False,0,0,0,0,False,False,False,False,False,False,False,False,False,7.369999885559082,0.5981292724609375,-4.384843826,-4.021448135,-7.780502319,-7.780502319,9,54,0,0,0,45,268431295,False,0,6,True,-4.0,0,50,-4.5,32,True,-4.300000191,0,90,-4.5,True,20,100,119015,True
2026-02-08 22:30:47+00:00,1360,2134,6.25,-4.265000343,-3.793750763,-4.686249733,-4.510000229,-3.933750153,3.237499237060547,106.25,106.25,0,6,True,False,-7.431749344,-8.041128159,0,0,-7.5,-0.535503387,0,False,False,0,7.748999596,7,False,False,True,80,60,40,20,False,False,False,False,False,False,0,0,0,0,False,False,False,False,False,False,False,False,False,7.748999596,0.5906276702880859,-4.382987499,-4.018294811,-8.041128159,-8.041128159,9,54,0,0,0,45,268431295,False,0,6,True,-4.0,0,50,-4.5,32,True,-4.300000191,0,90,-4.5,True,20,100,119015,True
2026-02-08 22:40:53+00:00,1361,2134,6.25,-4.262499809,-3.79750061,-4.704999924,-4.496250153,-3.942499161,3.206249237060547,106.25,106.25,0,6,True,False,-7.118623734,-7.632375717,0,0,-7.5,-0.149251938,0,False,False,0,7.475999832,7,False,False,True,80,60,40,20,False,False,False,False,False,False,0,0,0,0,False,False,False,False,False,False,False,False,False,7.465000152587891,0.4462528228759765,-4.387574673,-4.019065857,-7.53487587,-7.53487587,9,64,0,0,0,70,268431295,False,0,6,True,-4.0,0,50,-4.5,31,True,-4.300000191,0,90,-4.5,True,20,100,119015,True
2026-02-08 22:50:58+00:00,1362,2134,6.25,-4.225000381,-3.807500839,-4.725000381,-4.479999542,-3.934999466,3.237499237060547,106.25,106.25,0,6,True,False,-7.244249344,-7.81237793,0,0,-7.5,-0.306753159,0,False,False,0,7.409999847412109,7,False,False,True,80,60,40,20,False,False,False,False,False,False,0,0,0,0,False,False,False,False,False,False,False,False,False,7.428999900817871,0.6056270599365234,-4.381130219,-4.015095711,-7.838626862,-7.838626862,9,52,0,0,0,45,268431295,False,0,7,True,-4.0,0,50,-4.5,31,True,-4.300000191,0,90,-4.5,True,20,100,119016,True
2026-02-08 23:01:04+00:00,1363,2134,6.25,-4.263750076,-3.78125,-4.692500114,-4.511249542,-3.916250229,3.243749618530273,106.25,106.25,0,6,True,False,-7.244249344,-7.846128464,0,0,-7.5,-0.357378006,0,False,False,0,7.477999687194824,7,False,False,True,80,60,40,20,False,False,False,False,False,False,0,0,0,0,False,False,False,False,False,False,False,False,False,7.423000335693359,0.6318778991699219,-4.380819798,-4.015854836,-7.829252243,-7.829252243,9,61,0,0,0,70,268431295,False,0,6,True,-4.0,0,50,-4.5,31,True,-4.300000191,0,90,-4.5,True,20,100,119016,True
2026-02-08 23:11:10+00:00,1364,2134,6.25,-4.255000114,-3.752500534,-4.686249733,-4.467499733,-3.909999847,3.206249237060547,106.25,106.25,0,6,True,False,-7.33612442,-7.917377472,0,0,-7.5,-0.402378082,0,False,False,0,7.814000129699707,7,False,False,True,80,60,40,20,False,False,False,False,False,False,0,0,0,0,False,False,False,False,False,False,False,False,False,7.812000274658203,0.6056289672851562,-4.372204304,-4.008597374,-7.962379456,-7.962379456,9,57,0,0,0,70,268431295,False,0,7,True,-4.0,0,50,-4.5,31,True,-4.300000191,0,90,-4.5,True,20,100,119016,True
2026-02-08 23:21:16+00:00,1365,2134,6.25,-4.251250267,-3.768749237,-4.704999924,-4.481249809,-3.911249161,3.168750762939453,106.25,106.25,0,6,True,False,-7.259248734,-7.896753311,0,0,-7.5,-0.400503159,0,False,False,0,7.765999794006348,7,False,False,True,80,60,40,20,False,False,False,False,False,False,0,0,0,0,False,False,False,False,False,False,False,False,False,7.711000442504883,0.5850028991699219,-4.370758533,-4.008778572,-7.836751938,-7.836751938,9,54,0,0,0,70,268431295,False,0,7,True,-4.0,0,50,-4.5,31,True,-4.300000191,0,90,-4.5,True,20,100,119016,True
2026-02-08 23:31:21+00:00,1366,2134,6.25,-4.244999886,-3.753749847,-4.704999924,-4.477499962,-3.907499313,3.200000762939453,106.25,106.25,0,6,True,False,-7.092372894,-7.686752319,0,0,-7.5,-0.201751709,0,False,False,0,7.510000228881836,7,False,False,True,80,60,40,20,False,False,False,False,False,False,0,0,0,0,False,False,False,False,False,False,False,False,False,7.467000007629394,0.5381278991699219,-4.361788273,-4.002124786,-7.654876709,-7.654876709,9,59,0,0,0,70,268431295,False,0,8,True,-4.0,0,50,-4.5,32,True,-4.300000191,0,90,-4.5,True,20,100,119016,True
2026-02-08 23:41:27+00:00,1367,2134,6.25,-4.288749695,-3.790000916,-4.706250191,-4.510000229,-3.875,3.174999237060547,106.25,106.25,0,6,True,False,-7.103622437,-7.728002548,0,0,-7.5,-0.241127014,0,False,False,0,7.529999732971191,7,False,False,True,80,60,40,20,False,False,False,False,False,False,0,0,0,0,False,False,False,False,False,False,False,False,False,7.539999961853027,0.6375045776367188,-4.36338377,-4.002976418,-7.741127014,-7.741127014,9,62,0,0,0,70,268431295,False,0,8,True,-4.0,0,50,-4.5,31,True,-4.300000191,0,90,-4.5,True,20,100,119016,True
2026-02-08 23:51:32+00:00,1368,2134,6.25,-4.263750076,-3.778749466,-4.731249809,-4.508749962,-3.879999161,3.149999618530273,106.25,106.25,0,6,True,False,-7.246124268,-7.821752548,0,0,-7.5,-0.306753159,0,False,False,0,7.607000350952148,7,False,False,True,80,60,40,20,False,False,False,False,False,False,0,0,0,0,False,False,False,False,False,False,False,False,False,7.682999610900879,0.5681285858154297,-4.361294746,-4.005413055,-7.814252853,-7.814252853,9,60,0,0,0,45,268431295,False,0,7,True,-4.0,0,50,-4.5,31,True,-4.300000191,0,90,-4.5,True,20,100,119017,True
2026-02-09 00:01:38+00:00,1369,2134,6.25,-4.255000114,-3.747499466,-4.706250191,-4.510000229,-3.876249313,3.149999618530273,106.25,106.25,0,6,True,False,-7.139247894,-7.703626633,0,0,-7.5,-0.188627243,0,False,False,0,7.788000106811523,7,False,False,True,80,60,40,20,False,False,False,False,False,False,0,0,0,0,False,False,False,False,False,False,False,False,False,7.788000106811523,0.6056289672851562,-4.355405331,-4.008826733,-7.731752396,-7.731752396,9,60,0,0,0,70,268431295,False,0,7,True,-4.0,0,50,-4.5,31,True,-4.300000191,0,90,-4.5,True,20,100,119017,True
2026-02-09 00:11:43+00:00,1370,2134,6.25,-4.243749619,-3.719999313,-4.692500114,-4.47124958,-3.84375,3.212499618530273,106.25,106.25,0,6,True,False,-7.088623047,-7.654876709,0,0,-7.5,-0.108001709,0,False,False,0,7.262999534606934,7,False,False,True,80,60,40,20,False,False,False,False,False,False,0,0,0,0,False,False,False,False,False,False,False,False,False,7.220000267028809,0.5343780517578125,-4.355877399,-4.004253387,-7.53487587,-7.53487587,9,61,0,0,0,70,268431295,False,0,7,True,-4.0,0,50,-4.5,31,True,-4.300000191,0,90,-4.5,True,20,100,119017,True
2026-02-09 00:21:49+00:00,1371,2134,6.25,-4.246250153,-3.731250763,-4.717499733,-4.46625042,-3.854999542,3.181249618530273,106.25,106.25,0,6,True,False,-7.261123657,-7.866752625,0,0,-7.5,-0.366752625,0,False,False,0,7.838000297546387,7,False,False,True,80,60,40,20,False,False,False,False,False,False,0,0,0,0,False,False,False,False,False,False,False,False,False,7.845000267028809,0.5793781280517578,-4.349063873,-4.006171227,-7.851753235,-7.851753235,9,63,0,0,0,70,268431295,False,0,7,True,-4.0,0,50,-4.5,32,True,-4.300000191,0,90,-4.5,True,20,100,119017,True
2026-02-09 00:31:55+00:00,1372,2134,6.25,-4.262499809,-3.721250534,-4.738750458,-4.452500343,-3.833749771,3.2562503814697266,106.25,106.25,0,6,True,False,-7.334249496,-8.009254456,0,0,-7.5,-0.501752853,0,False,False,0,7.994000434875488,7,False,False,True,80,60,40,20,False,False,False,False,False,False,0,0,0,0,False,False,False,False,False,False,False,False,False,7.998999596,0.6693782806396484,-4.354209423,-4.00502491,-7.99987793,-7.99987793,9,55,0,0,0,70,268431295,False,0,7,True,-4.0,0,50,-4.5,31,True,-4.300000191,0,90,-4.5,True,20,100,119017,True
2026-02-09 00:42:00+00:00,1373,2134,6.25,-4.318750381,-3.76625061,-4.71875,-4.456250191,-3.881250381,3.1625003814697266,106.25,106.25,0,6,True,False,-7.274250031,-7.885503769,0,0,-7.5,-0.37987709,0,False,False,0,7.791999816894531,7,False,False,True,80,60,40,20,False,False,False,False,False,False,0,0,0,0,False,False,False,False,False,False,False,False,False,7.796999931335449,0.5906276702880859,-4.350074768,-4.011082649,-7.87987709,-7.87987709,9,55,0,0,0,70,268431295,False,0,7,True,-4.0,0,50,-4.5,31,True,-4.300000191,0,90,-4.5,True,20,100,119017,True
2026-02-09 00:52:06+00:00,1374,2134,6.25,-4.276249886,-3.751249313,-4.742500305,-4.489999771,-3.852500916,3.206249237060547,106.25,106.25,0,6,True,False,-7.216123581,-7.791751862,0,0,-7.5,-0.276752472,0,False,False,0,7.562000274658203,7,False,False,True,80,60,40,20,False,False,False,False,False,False,0,0,0,0,False,False,False,False,False,False,False,False,False,7.607999801635742,0.5868797302246094,-4.348044872,-4.008158684,-7.803003311,-7.778627396,9,54,0,0,0,45,268431295,False,0,7,True,-4.0,0,50,-4.5,31,True,-4.300000191,0,90,-4.5,True,20,100,119018,True
2026-02-09 01:02:11+00:00,1375,2134,6.25,-4.287500381,-3.73374939,-4.703749657,-4.456250191,-3.847499847,3.206249237060547,106.25,106.25,0,6,True,False,-7.094247818,-7.656751633,0,0,-7.5,-0.151126862,0,False,False,0,7.123999596,7,False,False,True,80,60,40,20,False,False,False,False,False,False,0,0,0,0,False,False,False,False,False,False,False,False,False,7.166999816894531,0.5400047302246094,-4.343730927,-4.010879517,-7.686752319,-7.686752319,9,56,0,0,0,45,268431295,False,0,6,True,-4.0,0,50,-4.5,31,True,-4.300000191,0,90,-4.5,True,20,100,119018,True
2026-02-09 01:12:17+00:00,1376,2134,6.25,-4.260000229,-3.743749619,-4.723750114,-4.491250038,-3.847499847,3.1937503814697266,106.25,106.25,0,6,True,False,-7.062372208,-7.632375717,0,0,-7.5,-0.119251251,0,False,False,0,7.187000274658203,7,False,False,True,80,60,40,20,False,False,False,False,False,False,0,0,0,0,False,False,False,False,False,False,False,False,False,7.203000068664551,0.5700035095214844,-4.341825008,-4.00276947,-7.632375717,-7.632375717,9,61,0,0,0,70,268431295,False,0,7,True,-4.0,0,50,-4.5,31,True,-4.300000191,0,90,-4.5,True,20,100,119018,True
2026-02-09 01:22:22+00:00,1377,2134,6.25,-4.256250381,-3.783750534,-4.723750114,-4.458749771,-3.809999466,3.149999618530273,106.25,106.25,0,6,True,False,-7.433626175,-8.091754913,0,0,-7.5,-0.58987999,0,False,False,0,7.848999977111816,7,False,False,True,80,60,40,20,False,False,False,False,False,False,0,0,0,0,False,False,False,False,False,False,False,False,False,7.934000015258789,0.6637535095214844,-4.33920145,-4.008000374,-8.073003769,-8.073003769,9,52,0,0,0,45,268431295,False,0,7,True,-4.0,0,50,-4.5,31,True,-4.300000191,0,90,-4.5,True,20,100,119018,True
2026-02-09 01:32:28+00:00,1378,2134,6.25,-4.258749962,-3.722499847,-4.711250305,-4.472499847,-3.821250916,3.168750762939453,106.25,106.25,0,6,True,False,-7.276124954,-7.936128616,0,0,-7.5,-0.434253693,0,False,False,0,7.687999725341797,7,False,False,True,80,60,40,20,False,False,False,False,False,False,0,0,0,0,False,False,False,False,False,False,False,False,False,7.687999725341797,0.6637554168701172,-4.332752705,-4.008593082,-7.928628922,-7.928628922,9,53,0,0,0,45,268431295,False,0,6,True,-4.0,0,50,-4.5,32,True,-4.300000191,0,90,-4.5,True,20,100,119018,True
2026-02-09 01:42:33+00:00,1379,2134,6.25,-4.273750305,-3.761249542,-4.711250305,-4.453749657,-3.792499542,3.174999237060547,106.25,106.25,0,6,True,False,-7.097997665,-7.64550209,0,0,-7.5,-0.211126328,0,False,False,0,7.423000335693359,7,False,False,True,80,60,40,20,False,False,False,False,False,False,0,0,0,0,False,False,False,False,False,False,False,False,False,7.378999710083008,0.5756282806396484,-4.333185673,-4.004637241,-7.632375717,-7.632375717,9,59,0,0,0,70,268431295,False,0,7,True,-4.0,0,50,-4.5,31,True,-4.300000191,0,90,-4.5,True,20,100,119018,True
